date,strategy,ls_ret,ls_ret_gross,long_ret,short_ret,long_turnover,short_turnover,avg_turnover,n_long,n_short,mkt_ret,avg_fscore_long,avg_fscore_short,nav,ret_1m,ret_3m,ret_6m,ret_12m,ret_24m,ret_36m,vol_12m,vol_36m,max_dd_6m,max_dd_12m,max_dd_36m,sharpe_12m,sharpe_36m,sortino_12m,sortino_36m,calmar_12m,calmar_36m,hit_rate_3m,hit_rate_6m,hit_rate_12m
2007-07-01,B_ValueQuality,-0.036831,-0.03187,-0.051345,-0.014514,0.511111,0.481073,0.496092,135.0,634.0,-0.010781,3.546468,4.004732,1.203384,-0.036831,-0.00297,0.040167,0.098273,0.203384,0.203384,0.066217,0.061975,-0.036831,-0.036831,-0.036831,0.704477,1.151372,1.066068,1.973459,2.668229,3.367832,0.666667,0.833333,0.75
2007-08-01,B_ValueQuality,-0.042361,-0.035872,0.00366,0.046021,0.838323,0.459581,0.648952,334.0,668.0,0.02184,5.420039,3.329341,1.152408,-0.042361,-0.062269,-0.01824,0.024633,0.152408,0.152408,0.079691,0.072665,-0.077632,-0.077632,-0.077632,-0.280046,0.547053,-0.378864,0.833093,0.317304,1.144365,0.333333,0.666667,0.666667
2007-09-01,B_ValueQuality,-0.024964,-0.017892,0.002982,0.027946,0.841121,0.573359,0.70724,107.0,518.0,0.014581,3.445328,3.893822,1.123639,-0.024964,-0.100658,-0.043671,0.001404,0.123639,0.123639,0.084203,0.074914,-0.100658,-0.100658,-0.100658,-0.525024,0.291362,-0.716626,0.442535,0.01395,0.684313,0.0,0.5,0.666667
2007-10-01,B_ValueQuality,0.009842,0.016424,-0.098591,-0.108433,0.866097,0.450245,0.658171,351.0,613.0,-0.081384,5.447266,3.083197,1.134698,0.009842,-0.057078,-0.059878,0.029083,0.134698,0.134698,0.082331,0.073169,-0.100658,-0.100658,-0.100658,-0.194465,0.334267,-0.259571,0.50453,0.288933,0.708919,0.333333,0.5,0.75
2007-11-01,B_ValueQuality,0.019384,0.023791,-0.002411,-0.021795,0.601896,0.279483,0.440689,422.0,619.0,-0.014109,5.641379,2.886914,1.156693,0.019384,0.003719,-0.058782,0.02508,0.156693,0.156693,0.081329,0.07214,-0.100658,-0.100658,-0.100658,-0.23557,0.439791,-0.311336,0.665909,0.249162,0.783897,0.666667,0.5,0.75
2007-12-01,B_ValueQuality,-0.017792,-0.009969,-0.079328,-0.061536,0.883721,0.680851,0.782286,129.0,470.0,-0.053424,3.45679,3.991489,1.136113,-0.017792,0.011102,-0.090674,-0.005423,0.136113,0.136113,0.082849,0.072625,-0.066268,-0.100658,-0.100658,-0.581442,0.278133,-0.782785,0.423871,-0.053876,0.654554,0.666667,0.333333,0.666667
2008-01-01,B_ValueQuality,-0.014754,-0.008781,-0.033327,-0.018573,0.610778,0.583748,0.597263,167.0,603.0,-0.023337,3.801572,4.525705,1.119351,-0.014754,-0.013525,-0.069831,-0.032469,0.121124,0.119351,0.082722,0.072473,-0.032284,-0.10409,-0.10409,-0.890416,0.155967,-1.218236,0.239408,-0.311929,0.534257,0.333333,0.333333,0.583333
2008-02-01,B_ValueQuality,0.034419,0.04213,-0.010589,-0.045008,0.89418,0.648115,0.771147,378.0,557.0,-0.021074,5.886228,2.91921,1.157878,0.034419,0.001024,0.004747,-0.01358,0.157324,0.157878,0.089297,0.073818,-0.032284,-0.10409,-0.10409,-0.566186,0.353243,-0.846957,0.563576,-0.130463,0.672472,0.333333,0.5,0.583333
2008-03-01,B_ValueQuality,0.017585,0.020305,0.039609,0.022024,0.288066,0.255814,0.27194,486.0,559.0,0.028565,6.133562,2.964222,1.178239,0.017585,0.037079,0.048592,0.002799,0.14531,0.178239,0.091189,0.072804,-0.032284,-0.10409,-0.10409,-0.343778,0.44092,-0.521207,0.704348,0.026891,0.726498,0.666667,0.666667,0.583333
2008-04-01,B_ValueQuality,0.020182,0.024435,0.04743,0.027247,0.611973,0.238562,0.425268,451.0,612.0,0.029913,5.848858,2.864379,1.202019,0.020182,0.073853,0.059329,-0.004102,0.132813,0.202019,0.089183,0.072018,-0.032284,-0.10409,-0.10409,-0.397685,0.537783,-0.594761,0.862615,-0.039406,0.788269,1.0,0.666667,0.583333
2008-05-01,B_ValueQuality,0.010271,0.015648,-0.083758,-0.094029,0.66756,0.407718,0.537639,373.0,596.0,-0.095532,5.134851,3.528523,1.214365,0.010271,0.048785,0.049859,-0.011853,0.115781,0.214365,0.087756,0.070756,-0.014754,-0.10409,-0.10409,-0.464633,0.577468,-0.687341,0.922123,-0.113875,0.80397,1.0,0.666667,0.583333
2008-06-01,B_ValueQuality,-0.004511,0.002899,-0.001968,0.002543,0.799472,0.682446,0.740959,379.0,507.0,0.005435,6.111349,2.57002,1.208887,-0.004511,0.026012,0.064056,-0.032426,0.092055,0.208887,0.085719,0.0699,-0.004511,-0.069831,-0.10409,-0.687786,0.530535,-1.016486,0.850328,-0.464354,0.757358,0.666667,0.666667,0.5
2008-07-01,B_ValueQuality,0.040688,0.04515,0.031716,-0.008972,0.403756,0.488636,0.446196,426.0,616.0,0.020956,5.561514,3.212662,1.258074,0.040688,0.046634,0.123932,0.045447,0.148186,0.258074,0.086855,0.071934,-0.004511,-0.032284,-0.10409,0.217776,0.705704,0.368504,1.183421,1.407731,0.892873,0.666667,0.833333,0.583333
2008-08-01,B_ValueQuality,0.055405,0.059882,-0.110377,-0.165783,0.558577,0.336735,0.447656,478.0,588.0,-0.108475,6.322242,2.60034,1.327778,0.055405,0.093393,0.146734,0.152177,0.180559,0.327778,0.08493,0.076571,-0.004511,-0.032284,-0.10409,1.388187,0.900405,3.454555,1.634458,4.71377,1.077648,0.666667,0.833333,0.666667
2008-09-01,B_ValueQuality,0.02694,0.03185,-0.237844,-0.264785,0.6,0.381849,0.490925,435.0,584.0,-0.222928,5.703316,3.340753,1.363549,0.02694,0.127937,0.157277,0.213512,0.215215,0.363549,0.075528,0.076126,-0.004511,-0.032284,-0.10409,2.263001,0.996332,6.877497,1.822043,6.613633,1.146735,1.0,0.833333,0.75
2008-10-01,B_ValueQuality,0.074488,0.078782,-0.110809,-0.185297,0.591549,0.267257,0.429403,355.0,565.0,-0.139841,5.750529,3.515044,1.465116,0.074488,0.164571,0.21888,0.291195,0.328747,0.465116,0.094597,0.084274,-0.004511,-0.032284,-0.10409,2.504272,1.171985,9.532712,2.410771,9.019921,1.386384,1.0,0.833333,0.75
2008-11-01,B_ValueQuality,0.009542,0.013188,0.045406,0.035864,0.430876,0.298373,0.364624,434.0,553.0,0.039925,5.762069,3.081374,1.479097,0.009542,0.113964,0.218,0.278729,0.3108,0.479097,0.095386,0.083034,0.0,-0.014754,-0.10409,2.420363,1.193016,9.265711,2.444577,18.891908,1.37984,1.0,0.833333,0.75
2008-12-01,B_ValueQuality,-0.061378,-0.057428,-0.076603,-0.015225,0.417062,0.37299,0.395026,422.0,622.0,-0.068971,5.514235,3.440514,1.388313,-0.061378,0.018162,0.148422,0.221985,0.215358,0.388313,0.121206,0.092028,-0.061378,-0.061378,-0.10409,1.598859,0.839049,3.126611,1.50209,3.616688,1.110265,0.666667,0.833333,0.75
2009-01-01,B_ValueQuality,-0.000492,0.00429,-0.118608,-0.118116,0.494005,0.462428,0.478216,417.0,519.0,-0.118025,6.299795,2.747592,1.38763,-0.000492,-0.052888,0.10298,0.239674,0.199423,0.389828,0.117871,0.091985,-0.06184,-0.06184,-0.10409,1.791027,0.857019,3.428972,1.527417,3.87573,1.114162,0.333333,0.666667,0.75
2009-02-01,B_ValueQuality,-0.012126,-0.007567,0.087841,0.099967,0.468493,0.443223,0.455858,365.0,546.0,0.096051,5.357143,3.871795,1.370804,-0.012126,-0.073216,0.032404,0.183893,0.167816,0.370148,0.120221,0.092742,-0.073216,-0.073216,-0.10409,1.377984,0.813114,2.687255,1.459138,2.511667,1.063318,0.0,0.5,0.666667
2009-03-01,B_ValueQuality,0.004484,0.00608,0.19138,0.186896,0.146919,0.172297,0.159608,422.0,592.0,0.197373,5.766667,3.717905,1.37695,0.004484,-0.008184,0.009829,0.168651,0.171922,0.338467,0.120593,0.092074,-0.073216,-0.073216,-0.10409,1.277027,0.745534,2.497272,1.328817,2.303482,0.980434,0.333333,0.5,0.666667
2009-04-01,B_ValueQuality,-0.049457,-0.043997,0.063909,0.113366,0.547872,0.544086,0.545979,376.0,465.0,0.085199,5.678639,2.787097,1.30885,-0.049457,-0.056773,-0.106658,0.088877,0.084411,0.233494,0.135632,0.096877,-0.115102,-0.115102,-0.115102,0.629637,0.445456,1.144183,0.756861,0.772161,0.629485,0.333333,0.333333,0.583333
2009-05-01,B_ValueQuality,-0.029472,-0.024158,0.001656,0.031128,0.428928,0.633851,0.53139,401.0,579.0,0.017351,6.179381,3.058722,1.270276,-0.029472,-0.073335,-0.141181,0.046041,0.033642,0.167154,0.140581,0.098302,-0.085022,-0.141181,-0.141181,0.335033,0.266869,0.620999,0.451962,0.326116,0.374505,0.333333,0.166667,0.5
2009-06-01,B_ValueQuality,-0.027496,-0.02692,0.083294,0.11079,0.038462,0.076792,0.057627,390.0,586.0,0.09072,6.163136,3.071672,1.235348,-0.027496,-0.102837,-0.11018,0.021889,-0.011247,0.115958,0.144027,0.099733,-0.109742,-0.164795,-0.164795,0.177123,0.126808,0.332344,0.215396,0.132825,0.226027,0.0,0.166667,0.5
2009-07-01,B_ValueQuality,-0.019638,-0.015853,0.031078,0.050716,0.336134,0.420977,0.378556,476.0,696.0,0.042601,5.955932,3.067529,1.211089,-0.019638,-0.074693,-0.127225,-0.037347,0.006402,0.105304,0.139172,0.100323,-0.120456,-0.181197,-0.181197,-0.244554,0.107803,-0.454298,0.183117,-0.206113,0.187292,0.0,0.166667,0.416667
2009-08-01,B_ValueQuality,-0.015056,-0.00956,0.058793,0.073849,0.531792,0.56734,0.549566,346.0,594.0,0.065254,4.736755,4.008418,1.192855,-0.015056,-0.060948,-0.129813,-0.101616,0.035098,0.060595,0.124266,0.099884,-0.133698,-0.193525,-0.193525,-0.835523,-0.01747,-1.43058,-0.029709,-0.525078,0.102332,0.0,0.166667,0.333333
2009-09-01,B_ValueQuality,0.03561,0.038216,-0.035568,-0.071177,0.272414,0.248862,0.260638,290.0,659.0,-0.057796,4.558271,4.330804,1.235332,0.03561,-1.3e-05,-0.102849,-0.094031,0.099403,0.100947,0.127216,0.1017,-0.088624,-0.193525,-0.193525,-0.733586,0.121024,-1.290671,0.208934,-0.485888,0.168331,0.333333,0.166667,0.333333
2009-10-01,B_ValueQuality,0.00641,0.014586,0.03454,0.02813,0.873418,0.761815,0.817616,395.0,529.0,0.027356,6.084886,3.034026,1.243251,0.00641,0.026556,-0.05012,-0.151432,0.095667,0.127532,0.092888,0.100987,-0.060948,-0.193525,-0.193525,-1.726383,0.21444,-2.225462,0.367052,-0.782495,0.210938,0.666667,0.333333,0.333333
2009-11-01,B_ValueQuality,-0.012447,-0.007856,0.053123,0.06557,0.511407,0.406919,0.459163,526.0,607.0,0.059721,5.868545,3.469522,1.227776,-0.012447,0.029275,-0.033457,-0.169915,0.061454,0.088075,0.089543,0.100719,-0.034398,-0.140788,-0.193525,-2.032088,0.109718,-2.612192,0.18844,-1.206886,0.147455,0.666667,0.333333,0.25
2009-12-01,B_ValueQuality,-0.006117,-0.005617,-0.026656,-0.020538,0.048638,0.051495,0.050067,514.0,602.0,-0.017104,5.904376,3.468439,1.220265,-0.006117,-0.012197,-0.01221,-0.121045,0.07407,0.068245,0.074099,0.100681,-0.018488,-0.140365,-0.193525,-1.710139,0.061318,-2.398687,0.105816,-0.862355,0.114971,0.333333,0.333333,0.25
2010-01-01,B_ValueQuality,0.007819,0.011561,0.042868,0.035048,0.431174,0.317073,0.374124,494.0,615.0,0.039301,6.253546,2.830894,1.229807,0.007819,-0.010814,0.015456,-0.113736,0.098679,0.063006,0.075769,0.100543,-0.018488,-0.133698,-0.193525,-1.562541,0.059438,-2.235264,0.102557,-0.850692,0.106321,0.333333,0.5,0.333333
2010-02-01,B_ValueQuality,0.01029,0.013258,0.078086,0.067796,0.412389,0.181115,0.296752,565.0,646.0,0.076215,6.37799,2.681115,1.242462,0.01029,0.011961,0.041586,-0.093625,0.073051,0.058479,0.078289,0.10039,-0.018488,-0.133698,-0.193525,-1.224347,0.057715,-1.746946,0.099565,-0.700276,0.098824,0.666667,0.666667,0.416667
2010-03-01,B_ValueQuality,-0.018462,-0.011559,0.05302,0.071482,0.84466,0.535902,0.690281,309.0,571.0,0.06324,4.963283,3.793345,1.219523,-0.018462,-0.000608,-0.012797,-0.11433,0.035039,0.037936,0.077682,0.101082,-0.019085,-0.088624,-0.193525,-1.527341,0.006984,-2.237296,0.012123,-1.290063,0.064533,0.666667,0.5,0.333333
2010-04-01,B_ValueQuality,0.00739,0.015443,-0.075218,-0.082608,0.928962,0.681574,0.805268,366.0,559.0,-0.081863,5.544858,3.148479,1.228536,0.00739,-0.001033,-0.011836,-0.061363,0.022061,0.017868,0.065968,0.099988,-0.018462,-0.060948,-0.193525,-0.937664,-0.04488,-1.584953,-0.077282,-1.006799,0.030595,0.666667,0.5,0.416667
2010-05-01,B_ValueQuality,-0.003105,0.000687,-0.076525,-0.07342,0.404018,0.354376,0.379197,448.0,697.0,-0.066933,5.559233,2.781923,1.224722,-0.003105,-0.014278,-0.002488,-0.035862,0.008529,-0.003426,0.060372,0.09948,-0.018462,-0.034398,-0.193525,-0.589279,-0.102978,-1.053663,-0.177258,-1.042553,-0.005907,0.333333,0.5,0.416667
2010-06-01,B_ValueQuality,0.020587,0.025187,0.078781,0.058194,0.468687,0.451376,0.460032,495.0,545.0,0.062446,6.050788,2.609174,1.249934,0.020587,0.024937,0.024314,0.011807,0.033955,0.000427,0.058107,0.099727,-0.018462,-0.019085,-0.193525,0.214743,-0.076398,0.453326,-0.132121,0.618658,0.000736,0.666667,0.666667,0.5
2010-07-01,B_ValueQuality,-0.009995,-0.004884,-0.076544,-0.066549,0.585216,0.437014,0.511115,487.0,643.0,-0.060555,5.657143,2.522551,1.237442,-0.009995,0.007249,0.006208,0.02176,-0.0164,0.028301,0.055072,0.097469,-0.018462,-0.019085,-0.193525,0.40167,0.026769,0.928473,0.047232,1.140141,0.048294,0.333333,0.5,0.5
2010-08-01,B_ValueQuality,0.0634,0.065865,0.133821,0.070421,0.266932,0.226048,0.24649,502.0,668.0,0.106556,5.315866,2.652695,1.315896,0.0634,0.074445,0.059104,0.103148,-0.008949,0.141867,0.079272,0.100362,-0.009995,-0.019085,-0.193525,1.269272,0.392872,4.603563,0.766538,5.404629,0.233633,0.666667,0.5,0.583333
2010-09-01,B_ValueQuality,0.021775,0.02339,0.050229,0.028454,0.169625,0.153502,0.161564,507.0,671.0,0.043887,5.647436,2.409836,1.344549,0.021775,0.075696,0.10252,0.088411,-0.013934,0.196602,0.075204,0.099344,-0.009995,-0.019085,-0.193525,1.153846,0.566301,3.970331,1.112255,4.63244,0.318588,0.666667,0.666667,0.583333
2010-10-01,B_ValueQuality,0.027371,0.030237,0.032925,0.005555,0.34153,0.231691,0.286611,366.0,751.0,0.019293,4.933105,2.814913,1.38135,0.027371,0.116295,0.124387,0.111079,-0.057174,0.217372,0.077811,0.100126,-0.009995,-0.018462,-0.193525,1.383453,0.630549,4.925117,1.249221,6.016627,0.350147,1.0,0.666667,0.583333
2010-11-01,B_ValueQuality,-0.002903,0.000189,0.080618,0.083521,0.444238,0.174286,0.309262,538.0,700.0,0.078571,5.563877,2.608571,1.377339,-0.002903,0.046693,0.124614,0.121817,-0.068797,0.190756,0.075486,0.099922,-0.009995,-0.018462,-0.193525,1.550663,0.567485,5.875863,1.126442,6.598228,0.30964,0.666667,0.666667,0.583333
2010-12-01,B_ValueQuality,0.005324,0.005728,0.022792,0.017468,0.03663,0.044097,0.040363,546.0,703.0,0.012277,5.680723,2.635846,1.384673,0.005324,0.029842,0.107796,0.134731,-0.002622,0.218781,0.073693,0.09898,-0.002903,-0.018462,-0.193525,1.743709,0.661296,6.444086,1.304457,7.297733,0.352274,0.666667,0.666667,0.666667
2011-01-01,B_ValueQuality,0.01408,0.020709,0.049221,0.035141,0.578947,0.746858,0.662903,551.0,557.0,0.042973,6.504119,2.696589,1.404169,0.01408,0.016519,0.134735,0.14178,0.011919,0.254449,0.073684,0.098314,-0.002903,-0.018462,-0.193525,1.82746,0.772113,6.753057,1.512776,7.679549,0.405602,0.666667,0.833333,0.666667
2011-02-01,B_ValueQuality,0.016533,0.022384,0.015851,-0.000682,0.561798,0.608379,0.585088,445.0,549.0,0.009822,5.72695,2.903461,1.427384,0.016533,0.036334,0.084724,0.148835,0.041275,0.232759,0.073854,0.097121,-0.002903,-0.009995,-0.193525,1.9064,0.723244,7.061135,1.40094,14.891311,0.373295,1.0,0.833333,0.666667
2011-03-01,B_ValueQuality,0.000384,0.005489,0.017648,0.017265,0.463277,0.557895,0.510586,531.0,570.0,0.018562,6.256281,2.62807,1.427931,0.000384,0.031241,0.062015,0.170893,0.037025,0.21192,0.067556,0.096937,-0.002903,-0.009995,-0.193525,2.363068,0.670225,15.357812,1.296372,17.098241,0.341897,1.0,0.833333,0.75
2011-04-01,B_ValueQuality,0.007315,0.01287,-0.014128,-0.021443,0.380074,0.731092,0.555583,271.0,476.0,-0.021985,4.467826,2.932773,1.438376,0.007315,0.024361,0.041283,0.170805,0.098962,0.196634,0.067564,0.096564,0.0,-0.009995,-0.193525,2.363512,0.63386,15.36016,1.222193,17.089449,0.318637,1.0,0.833333,0.75
2011-05-01,B_ValueQuality,0.040406,0.049654,-0.016029,-0.056435,0.925081,0.924406,0.924744,307.0,463.0,-0.027188,5.141921,3.11879,1.496496,0.040406,0.048419,0.086512,0.221907,0.178087,0.232328,0.069939,0.098633,0.0,-0.009995,-0.193525,2.905564,0.728626,19.798808,1.436235,22.202275,0.372649,1.0,1.0,0.833333
2011-06-01,B_ValueQuality,0.01297,0.015813,-0.020241,-0.033211,0.450292,0.118367,0.28433,513.0,490.0,-0.027184,6.008278,3.089796,1.515905,0.01297,0.061609,0.094775,0.212788,0.227107,0.253967,0.069931,0.098498,0.0,-0.002903,-0.193525,2.798596,0.795391,19.06667,1.55882,73.288576,0.404888,1.0,1.0,0.833333
2011-07-01,B_ValueQuality,-0.066184,-0.056602,-0.132142,-0.065958,0.95935,0.957111,0.95823,123.0,443.0,-0.087411,3.777528,3.054176,1.415576,-0.066184,-0.015852,0.008124,0.143954,0.168846,0.125193,0.106217,0.104967,-0.066184,-0.066184,-0.193525,1.315608,0.408766,2.116869,0.710334,2.175038,0.207216,0.666667,0.833333,0.833333
2011-08-01,B_ValueQuality,0.011629,0.02077,-0.113256,-0.124885,0.92284,0.905462,0.914151,324.0,476.0,-0.110182,5.465217,3.140756,1.432037,0.011629,-0.043073,0.00326,0.08826,0.200512,0.078521,0.090128,0.100526,-0.066184,-0.066184,-0.193525,0.975707,0.284496,1.332201,0.474229,1.333549,0.131855,0.666667,0.833333,0.833333
2011-09-01,B_ValueQuality,0.026021,0.03294,0.136445,0.110424,0.863271,0.520548,0.691909,373.0,511.0,0.122231,5.882227,2.641879,1.4693,0.026021,-0.030744,0.028971,0.092783,0.189397,0.077556,0.090964,0.100451,-0.066184,-0.066184,-0.193525,1.014315,0.286295,1.398075,0.477449,1.401883,0.130273,0.666667,0.833333,0.833333
2011-10-01,B_ValueQuality,0.012899,0.017025,-0.021715,-0.034614,0.462247,0.362832,0.412539,543.0,565.0,-0.020564,5.873112,2.421239,1.488253,0.012899,0.051341,0.034675,0.07739,0.197065,0.015791,0.08868,0.091181,-0.066184,-0.066184,-0.193525,0.878195,0.092554,1.180256,0.140352,1.169306,0.027057,1.0,0.833333,0.833333
2011-11-01,B_ValueQuality,0.008753,0.012311,-0.000587,-0.00934,0.448405,0.263242,0.355824,533.0,623.0,-0.001494,6.365936,2.491172,1.501279,0.008753,0.048352,0.003196,0.089985,0.222763,0.014997,0.08809,0.091156,-0.066184,-0.066184,-0.140788,1.01761,0.09078,1.354226,0.137639,1.359607,0.035332,1.0,0.833333,0.916667
2011-12-01,B_ValueQuality,-0.029505,-0.028425,0.069972,0.099477,0.127789,0.088235,0.108012,493.0,646.0,0.084612,6.229021,2.592879,1.456984,-0.029505,-0.008382,-0.038869,0.052223,0.193989,0.049464,0.095599,0.085383,-0.029505,-0.066184,-0.140365,0.574434,0.221362,0.784608,0.356248,0.789046,0.115579,0.666667,0.666667,0.833333
2012-01-01,B_ValueQuality,-0.007456,-0.00448,0.027952,0.035408,0.428037,0.167188,0.297612,535.0,640.0,0.034548,6.609589,2.779688,1.446121,-0.007456,-0.02831,0.021578,0.029877,0.175893,0.042152,0.095697,0.085537,-0.036741,-0.066184,-0.133698,0.349767,0.193826,0.481916,0.313702,0.451416,0.103649,0.333333,0.666667,0.75
2012-02-01,B_ValueQuality,0.005631,0.008777,0.023975,0.018344,0.402626,0.226688,0.314657,457.0,622.0,0.024339,6.361742,3.088424,1.454264,0.005631,-0.031317,0.015521,0.018831,0.17047,0.060884,0.094606,0.085184,-0.036741,-0.066184,-0.133698,0.239557,0.264517,0.326351,0.424855,0.284529,0.148814,0.333333,0.666667,0.75
2012-03-01,B_ValueQuality,-0.011872,-0.005602,-0.029123,-0.017251,0.809859,0.444215,0.627037,284.0,484.0,-0.014209,5.171367,2.506198,1.436998,-0.011872,-0.013717,-0.021984,0.006349,0.178328,0.043609,0.09561,0.085539,-0.042817,-0.066184,-0.088624,0.109893,0.200453,0.152591,0.324477,0.095936,0.161696,0.333333,0.5,0.666667
2012-04-01,B_ValueQuality,0.009701,0.013537,-0.073443,-0.083144,0.518605,0.248649,0.383627,430.0,555.0,-0.075588,6.173228,2.691892,1.450938,0.009701,0.003332,-0.025072,0.008734,0.181031,0.10856,0.095815,0.080107,-0.042817,-0.066184,-0.066184,0.134567,0.460737,0.187252,0.783312,0.131958,0.528081,0.666667,0.5,0.666667
2012-05-01,B_ValueQuality,-0.008805,-0.004665,0.043701,0.052506,0.545012,0.282946,0.413979,411.0,516.0,0.040399,6.134021,2.79845,1.438163,-0.008805,-0.011071,-0.042041,-0.03898,0.174278,0.132166,0.085907,0.078086,-0.013717,-0.066184,-0.066184,-0.423995,0.560418,-0.535051,0.967242,-0.588954,0.6383,0.333333,0.333333,0.583333
2012-06-01,B_ValueQuality,0.018688,0.022619,-0.002889,-0.021577,0.379098,0.407173,0.393136,488.0,474.0,-0.010389,6.373162,2.329114,1.465039,0.018688,0.019514,0.005529,-0.033555,0.172093,0.185932,0.087248,0.076292,-0.011872,-0.042817,-0.066184,-0.351927,0.775903,-0.451046,1.356304,-0.783673,0.883736,0.666667,0.5,0.583333
2012-07-01,B_ValueQuality,-0.01101,-0.007337,0.022859,0.033869,0.306346,0.428309,0.367327,457.0,544.0,0.030375,5.702922,2.733456,1.448909,-0.01101,-0.001399,0.001928,0.023548,0.170891,0.196369,0.054727,0.075496,-0.011872,-0.042817,-0.066184,0.447163,0.822739,0.792689,1.444946,0.549954,0.930518,0.333333,0.5,0.583333
2012-08-01,B_ValueQuality,-0.019513,-0.015528,0.024877,0.04439,0.45478,0.342205,0.398493,387.0,526.0,0.035132,5.913828,2.492395,1.420637,-0.019513,-0.012187,-0.023123,-0.007961,0.079597,0.190955,0.057571,0.075949,-0.030308,-0.053716,-0.066184,-0.115724,0.798247,-0.201729,1.396944,-0.148202,0.906285,0.333333,0.333333,0.5
2012-09-01,B_ValueQuality,0.044878,0.046926,-0.006574,-0.051452,0.207763,0.201923,0.204843,438.0,520.0,-0.016067,5.985481,2.7,1.484392,0.044878,0.01321,0.032981,0.010271,0.104007,0.201613,0.069013,0.0774,-0.030308,-0.053716,-0.066184,0.175216,0.82322,0.365696,1.468155,0.191218,0.95392,0.333333,0.5,0.5
2012-10-01,B_ValueQuality,0.017479,0.019828,0.005956,-0.011524,0.292365,0.177391,0.234878,537.0,575.0,0.002691,6.067717,2.822609,1.510338,0.017479,0.042396,0.040939,0.01484,0.093378,0.214829,0.070016,0.077715,-0.030308,-0.053716,-0.066184,0.236787,0.866981,0.501229,1.552437,0.276264,1.012596,0.666667,0.5,0.5
2012-11-01,B_ValueQuality,-0.00494,-0.001026,0.022775,0.027715,0.3125,0.470339,0.391419,368.0,472.0,0.027689,6.017467,2.504237,1.502876,-0.00494,0.057889,0.044997,0.001064,0.091145,0.224064,0.069789,0.077234,-0.030308,-0.030308,-0.066184,0.039795,0.904284,0.086186,1.616051,0.035109,1.053344,0.666667,0.5,0.416667
2012-12-01,B_ValueQuality,-0.00304,-0.002024,0.062134,0.065174,0.125945,0.077236,0.10159,397.0,492.0,0.068756,6.18259,2.48374,1.498308,-0.00304,0.009375,0.022708,0.028363,0.082066,0.227854,0.062061,0.077091,-0.019513,-0.030308,-0.066184,0.469698,0.919286,1.326318,1.639005,0.935815,1.070008,0.333333,0.333333,0.416667
2013-01-01,B_ValueQuality,-0.00561,-0.00034,-0.003904,0.001706,0.549724,0.504456,0.52709,362.0,561.0,0.005068,5.127273,3.43672,1.489901,-0.00561,-0.013531,0.028292,0.030275,0.061056,0.211492,0.061765,0.077369,-0.013531,-0.030308,-0.066184,0.501819,0.858133,1.416366,1.53982,0.998898,0.997821,0.0,0.333333,0.416667
2013-02-01,B_ValueQuality,-0.001989,0.000537,0.033769,0.035758,0.28673,0.218409,0.252569,422.0,641.0,0.038786,5.763303,3.407176,1.486938,-0.001989,-0.010605,0.04667,0.022468,0.041722,0.196768,0.061831,0.077438,-0.015493,-0.030308,-0.066184,0.378048,0.804525,1.090649,1.447342,0.741321,0.932298,0.0,0.333333,0.333333
2013-03-01,B_ValueQuality,0.010376,0.011584,0.006468,-0.003908,0.202703,0.038941,0.120822,518.0,642.0,0.000391,6.140496,3.4081,1.502366,0.010376,0.002708,0.012109,0.045489,0.052127,0.231929,0.060373,0.076191,-0.015493,-0.030308,-0.066184,0.7556,0.94441,2.180957,1.694034,1.50089,1.087885,0.333333,0.333333,0.416667
